date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season
06/Mar/2011,15:00,Sale,26,1,Wasps,33,0,Adams Park,Unknown,59,H,N,15,Sun,Mar,2011,2010-11
06/Mar/2011,15:00,Leeds,27,0,London Irish,19,0,Headingley,Unknown,46,H,N,15,Sun,Mar,2011,2010-11
06/Mar/2011,15:00,London Irish,19,0,Leeds,27,0,Headingley,Unknown,46,H,N,15,Sun,Mar,2011,2010-11
12/Mar/2011,15:00,Leeds,13,0,Northampton,23,0,Headingley,Unknown,36,A,N,15,Sat,Mar,2011,2010-11
12/Mar/2011,15:00,Northampton,23,0,Leeds,13,0,Headingley,Unknown,36,A,N,15,Sat,Mar,2011,2010-11
25/Mar/2011,19:45,Sale,15,0,Leeds,12,1,Edgeley Park,Unknown,27,H,N,19,Fri,Mar,2011,2010-11
25/Mar/2011,19:45,Leeds,12,1,Sale,15,0,Edgeley Park,Unknown,27,H,N,19,Fri,Mar,2011,2010-11
26/Mar/2011,15:00,Harlequins,53,1,Gloucester,15,0,Twickenham Stoop,Unknown,68,H,N,15,Sat,Mar,2011,2010-11
26/Mar/2011,15:00,Gloucester,15,0,Harlequins,53,1,Twickenham Stoop,Unknown,68,H,N,15,Sat,Mar,2011,2010-11
26/Mar/2011,15:00,London Irish,39,1,Exeter,17,0,Madejski Stadium,Unknown,56,H,N,15,Sat,Mar,2011,2010-11
26/Mar/2011,15:00,Exeter,17,0,London Irish,39,1,Madejski Stadium,Unknown,56,H,N,15,Sat,Mar,2011,2010-11
26/Mar/2011,16:30,Bath,6,0,Leicester,37,1,Recreation Ground,Unknown,43,A,N,16,Sat,Mar,2011,2010-11
26/Mar/2011,16:30,Leicester,37,1,Bath,6,0,Recreation Ground,Unknown,43,A,N,16,Sat,Mar,2011,2010-11
27/Mar/2011,13:45,Northampton,39,1,Wasps,3,0,Franklin's Gardens,Unknown,42,H,N,13,Sun,Mar,2011,2010-11
27/Mar/2011,13:45,Wasps,3,0,Northampton,39,1,Franklin's Gardens,Unknown,42,H,N,13,Sun,Mar,2011,2010-11
27/Mar/2011,15:00,Saracens,24,0,Newcastle,9,0,Vicarage Road,Unknown,33,H,N,15,Sun,Mar,2011,2010-11
27/Mar/2011,15:00,Newcastle,9,0,Saracens,24,0,Vicarage Road,Unknown,33,H,N,15,Sun,Mar,2011,2010-11
02/Apr/2011,14:30,Northampton,53,1,Sale,24,0,Franklin's Gardens,Unknown,77,H,N,14,Sat,Apr,2011,2010-11
02/Apr/2011,14:30,Sale,24,0,Northampton,53,1,Franklin's Gardens,Unknown,77,H,N,14,Sat,Apr,2011,2010-11
02/Apr/2011,15:00,Gloucester,34,1,Newcastle,9,0,Kingsholm,Dean Richards,43,H,N,15,Sat,Apr,2011,2010-11
02/Apr/2011,15:00,Newcastle,9,0,Gloucester,34,1,Kingsholm,Dean Richards,43,H,N,15,Sat,Apr,2011,2010-11
02/Apr/2011,17:30,Harlequins,13,1,Leicester,17,0,Twickenham Stoop,Wayne Barnes,30,A,N,17,Sat,Apr,2011,2010-11
02/Apr/2011,17:30,Leicester,17,0,Harlequins,13,1,Twickenham Stoop,Wayne Barnes,30,A,N,17,Sat,Apr,2011,2010-11
03/Apr/2011,15:00,Leeds,27,0,Exeter,22,1,Headingley,Tim Wigglesworth,49,H,N,15,Sun,Apr,2011,2010-11
03/Apr/2011,15:00,Exeter,22,1,Leeds,27,0,Headingley,Tim Wigglesworth,49,H,N,15,Sun,Apr,2011,2010-11
03/Apr/2011,15:00,London Irish,25,0,Wasps,12,0,Madejski Stadium,Chris White,37,H,N,15,Sun,Apr,2011,2010-11
03/Apr/2011,15:00,Wasps,12,0,London Irish,25,0,Madejski Stadium,Chris White,37,H,N,15,Sun,Apr,2011,2010-11
03/Apr/2011,15:00,Saracens,20,0,Bath,9,0,Vicarage Road,Nigel Owens,29,H,N,15,Sun,Apr,2011,2010-11
03/Apr/2011,15:00,Bath,9,0,Saracens,20,0,Vicarage Road,Nigel Owens,29,H,N,15,Sun,Apr,2011,2010-11
08/Apr/2011,19:45,Sale,36,1,Gloucester,31,1,Edgeley Park,Unknown,67,H,N,19,Fri,Apr,2011,2010-11
08/Apr/2011,19:45,Gloucester,31,1,Sale,36,1,Edgeley Park,Unknown,67,H,N,19,Fri,Apr,2011,2010-11
09/Apr/2011,14:30,Bath,26,0,Exeter,18,0,Recreation Ground,Unknown,44,H,N,14,Sat,Apr,2011,2010-11
09/Apr/2011,14:30,Exeter,18,0,Bath,26,0,Recreation Ground,Unknown,44,H,N,14,Sat,Apr,2011,2010-11
09/Apr/2011,15:00,Newcastle,29,1,Leeds,30,0,Kingston Park,Unknown,59,A,N,15,Sat,Apr,2011,2010-11
09/Apr/2011,15:00,Leeds,30,0,Newcastle,29,1,Kingston Park,Unknown,59,A,N,15,Sat,Apr,2011,2010-11
15/Apr/2011,19:45,Newcastle,15,1,Northampton,22,0,Kingston Park,Greg Garner,37,A,N,19,Fri,Apr,2011,2010-11
15/Apr/2011,19:45,Northampton,22,0,Newcastle,15,1,Kingston Park,Greg Garner,37,A,N,19,Fri,Apr,2011,2010-11
16/Apr/2011,14:15,Bath,19,0,Harlequins,15,1,Recreation Ground,Dave Pearson,34,H,N,14,Sat,Apr,2011,2010-11
16/Apr/2011,14:15,Harlequins,15,1,Bath,19,0,Recreation Ground,Dave Pearson,34,H,N,14,Sat,Apr,2011,2010-11
16/Apr/2011,15:00,Exeter,12,0,Saracens,33,0,Sandy Park,Dean Richards,45,A,N,15,Sat,Apr,2011,2010-11
16/Apr/2011,15:00,Saracens,33,0,Exeter,12,0,Sandy Park,Dean Richards,45,A,N,15,Sat,Apr,2011,2010-11
16/Apr/2011,15:00,Leicester,41,1,Gloucester,41,1,Welford Road,George Clancy,82,D,N,15,Sat,Apr,2011,2010-11
16/Apr/2011,15:00,Gloucester,41,1,Leicester,41,1,Welford Road,George Clancy,82,D,N,15,Sat,Apr,2011,2010-11
16/Apr/2011,17:30,Sale,20,0,London Irish,34,1,Reebok Stadium,Unknown,54,A,N,17,Sat,Apr,2011,2010-11
16/Apr/2011,17:30,London Irish,34,1,Sale,20,0,Reebok Stadium,Unknown,54,A,N,17,Sat,Apr,2011,2010-11
17/Apr/2011,15:00,Wasps,51,1,Leeds,18,0,Adams Park,Unknown,69,H,N,15,Sun,Apr,2011,2010-11
17/Apr/2011,15:00,Leeds,18,0,Wasps,51,1,Adams Park,Unknown,69,H,N,15,Sun,Apr,2011,2010-11
19/Apr/2011,19:45,Gloucester,27,0,Northampton,15,0,Kingsholm,Unknown,42,H,N,19,Tue,Apr,2011,2010-11
19/Apr/2011,19:45,Northampton,15,0,Gloucester,27,0,Kingsholm,Unknown,42,H,N,19,Tue,Apr,2011,2010-11
22/Apr/2011,15:00,Sale,24,1,Exeter,30,0,Edgeley Park,Peter Fitzgibbon,54,A,N,15,Fri,Apr,2011,2010-11
22/Apr/2011,15:00,Exeter,30,0,Sale,24,1,Edgeley Park,Peter Fitzgibbon,54,A,N,15,Fri,Apr,2011,2010-11
22/Apr/2011,18:00,Newcastle,13,0,Leicester,24,0,Kingston Park,Tim Wigglesworth,37,A,N,18,Fri,Apr,2011,2010-11
22/Apr/2011,18:00,Leicester,24,0,Newcastle,13,0,Kingston Park,Tim Wigglesworth,37,A,N,18,Fri,Apr,2011,2010-11
23/Apr/2011,15:00,London Irish,20,1,Northampton,26,0,Madejski Stadium,Unknown,46,A,N,15,Sat,Apr,2011,2010-11
23/Apr/2011,15:00,Northampton,26,0,London Irish,20,1,Madejski Stadium,Unknown,46,A,N,15,Sat,Apr,2011,2010-11
23/Apr/2011,17:30,Wasps,10,0,Bath,43,1,Twickenham Stadium,Wayne Barnes,53,A,N,17,Sat,Apr,2011,2010-11
23/Apr/2011,17:30,Bath,43,1,Wasps,10,0,Twickenham Stadium,Wayne Barnes,53,A,N,17,Sat,Apr,2011,2010-11
24/Apr/2011,13:30,Saracens,35,1,Gloucester,12,0,Vicarage Road,Dave Pearson,47,H,N,13,Sun,Apr,2011,2010-11
24/Apr/2011,13:30,Gloucester,12,0,Saracens,35,1,Vicarage Road,Dave Pearson,47,H,N,13,Sun,Apr,2011,2010-11
24/Apr/2011,15:00,Leeds,3,0,Harlequins,38,1,Headingley,Martin Fox,41,A,N,15,Sun,Apr,2011,2010-11
24/Apr/2011,15:00,Harlequins,38,1,Leeds,3,0,Headingley,Martin Fox,41,A,N,15,Sun,Apr,2011,2010-11
30/Apr/2011,16:00,Newcastle,11,1,Bath,14,0,Kingston Park,Unknown,25,A,N,16,Sat,Apr,2011,2010-11
30/Apr/2011,16:00,Bath,14,0,Newcastle,11,1,Kingston Park,Unknown,25,A,N,16,Sat,Apr,2011,2010-11
07/May/2011,15:00,Bath,42,0,Newcastle,12,0,Recreation Ground,Wayne Barnes,54,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Newcastle,12,0,Bath,42,0,Recreation Ground,Wayne Barnes,54,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Exeter,21,0,Wasps,8,0,Sandy Park,Llyr Apgeraint-Roberts,29,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Wasps,8,0,Exeter,21,0,Sandy Park,Llyr Apgeraint-Roberts,29,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Gloucester,68,0,Sale,17,0,Kingsholm,Unknown,85,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Sale,17,0,Gloucester,68,0,Kingsholm,Unknown,85,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Harlequins,13,0,Saracens,16,0,Twickenham Stoop,Tim Wigglesworth,29,A,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Saracens,16,0,Harlequins,13,0,Twickenham Stoop,Tim Wigglesworth,29,A,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Leicester,32,0,London Irish,23,0,Welford Road,Greg Garner,55,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,London Irish,23,0,Leicester,32,0,Welford Road,Greg Garner,55,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Northampton,31,0,Leeds,24,0,Franklin's Gardens,Andrew Small,55,H,N,15,Sat,May,2011,2010-11
07/May/2011,15:00,Leeds,24,0,Northampton,31,0,Franklin's Gardens,Andrew Small,55,H,N,15,Sat,May,2011,2010-11
14/May/2011,15:15,Leicester,11,0,Northampton,3,0,Welford Road,Wayne Barnes,14,H,N,15,Sat,May,2011,2010-11
14/May/2011,15:15,Northampton,3,0,Leicester,11,0,Welford Road,Wayne Barnes,14,H,N,15,Sat,May,2011,2010-11
15/May/2011,14:30,Saracens,12,0,Gloucester,10,0,Vicarage Road,Andrew Small,22,H,N,14,Sun,May,2011,2010-11
15/May/2011,14:30,Gloucester,10,0,Saracens,12,0,Vicarage Road,Andrew Small,22,H,N,14,Sun,May,2011,2010-11
28/May/2011,15:00,Leicester,18,0,Saracens,22,0,Twickenham Stadium,Wayne Barnes,40,A,N,15,Sat,May,2011,2010-11
28/May/2011,15:00,Saracens,22,0,Leicester,18,0,Twickenham Stadium,Wayne Barnes,40,A,N,15,Sat,May,2011,2010-11
