,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
22,2010-09-18,15:00,Exeter,22,Newcastle,17,Sandy Park,Greg Garner,39,H,Sep,2010,2010-11,25.02,20.07,45.09,26.74,23.75,23.46,27.41,27.25,21.72,18.05,18.07,16.11,16.45,48.46,41.8,41.53,43.52,27.53,18.4,18.09,27.41,32.11,18.57,15.8,14.64,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
23,2011-09-10,15:00,Exeter,32,Newcastle,15,Sandy Park,Chris White,47,H,Sep,2011,2011-12,25.02,20.07,45.09,26.74,23.01,22.71,27.41,27.25,21.72,18.59,18.7,16.11,16.45,48.46,41.59,41.41,43.52,27.53,18.0,18.82,27.41,32.11,18.57,14.42,16.55,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
24,2013-12-21,15:00,Exeter,16,Newcastle,3,Sandy Park,Greg Garner,19,H,Dec,2013,2013-14,25.02,20.07,45.09,23.49,23.78,22.18,27.41,27.25,19.0,18.95,19.22,16.11,16.45,42.49,42.72,41.4,43.52,23.91,24.6,19.55,27.41,32.11,14.78,7.17,13.27,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
25,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,Feb,2015,2014-15,25.02,20.07,45.09,23.84,25.84,27.21,27.41,27.25,18.85,20.54,20.83,16.11,16.45,42.7,46.38,48.04,43.52,25.94,34.2,34.91,27.41,32.11,15.12,21.5,21.18,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
26,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,Mar,2016,2015-16,25.02,20.07,45.09,25.2,24.56,23.9,27.41,27.25,19.65,19.5,19.54,16.11,16.45,44.85,44.06,43.44,43.52,30.08,27.86,27.67,27.41,32.11,18.44,13.08,15.0,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
27,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,Feb,2017,2016-17,25.02,20.07,45.09,23.84,27.61,26.22,27.41,27.25,18.85,21.88,21.22,16.11,16.45,42.7,49.49,47.44,43.52,25.94,33.17,30.58,27.41,32.11,15.12,20.09,14.82,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
28,2017-10-07,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,Oct,2017,2017-18,25.02,20.07,45.09,24.07,27.61,26.46,27.41,27.25,18.5,21.88,22.11,16.11,16.45,42.57,49.49,48.57,43.52,27.75,33.17,30.08,27.41,32.11,13.27,20.09,18.25,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
29,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,May,2018,2017-18,25.02,20.07,45.09,29.93,26.3,26.46,27.41,27.25,22.46,22.3,22.11,16.11,16.45,52.39,48.6,48.57,43.52,30.73,28.58,30.08,27.41,32.11,21.12,17.42,18.25,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
30,2019-02-23,14:30,Exeter,35,Newcastle,17,Sandy Park,Luke Pearce,52,H,Feb,2019,2018-19,25.02,20.07,45.09,23.84,25.38,26.84,27.41,27.25,18.85,20.14,21.13,16.11,16.45,42.7,45.52,47.97,43.52,25.94,26.75,29.77,27.41,32.11,15.12,16.2,17.73,14.33,14.33,33.4,16.2,35.0,15.33,72.03389830508475%,21.34831460674157%
31,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,25.02,20.07,45.09,23.84,23.01,23.46,12.73,12.73,18.85,18.59,18.07,21.18,16.45,42.7,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.12,14.42,14.64,22.0,22.0,15.0,16.2,5.0,22.0,27.27272727272727%,21.34831460674157%
32,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,25.02,20.07,45.09,24.07,23.75,23.46,26.96,26.96,18.5,18.05,18.07,19.25,16.45,42.57,41.8,41.53,46.21,30.42,30.8,29.18,26.96,28.62,13.27,15.8,14.64,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
33,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,25.02,20.07,45.09,24.07,23.01,22.71,26.96,26.96,18.5,18.59,18.7,19.25,16.45,42.57,41.59,41.41,46.21,30.42,27.92,28.27,26.96,28.62,13.27,14.42,16.55,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
34,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,25.02,20.07,45.09,22.32,23.78,22.18,26.96,26.96,17.82,18.95,19.22,19.25,16.45,40.14,42.72,41.4,46.21,24.82,30.4,34.33,26.96,28.62,11.8,7.17,13.27,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
35,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,25.02,20.07,45.09,23.7,25.84,27.21,26.96,26.96,18.26,20.54,20.83,19.25,16.45,41.96,46.38,48.04,46.21,20.89,28.1,32.17,26.96,28.62,20.67,21.5,21.18,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
36,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,25.02,20.07,45.09,24.07,25.84,23.9,27.25,26.96,18.5,20.54,19.54,19.75,16.45,42.57,46.38,43.44,47.0,30.42,28.1,22.64,30.67,28.62,13.27,21.5,15.0,16.0,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
37,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,Nov,2016,2016-17,25.02,20.07,45.09,22.32,24.56,26.22,26.96,26.96,17.82,19.5,21.22,19.25,16.45,40.14,44.06,47.44,46.21,24.82,21.29,22.36,26.96,28.62,11.8,13.08,14.82,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
38,2017-12-01,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,Dec,2017,2017-18,25.02,20.07,45.09,23.49,27.61,26.46,26.96,26.96,19.0,21.88,22.11,19.25,16.45,42.49,49.49,48.57,46.21,23.5,24.55,23.0,26.96,28.62,14.78,20.09,18.25,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
39,2018-12-01,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,Matthew Carley,30,A,Dec,2018,2018-19,25.02,20.07,45.09,23.49,26.3,26.84,26.96,26.96,19.0,22.3,21.13,19.25,16.45,42.49,48.6,47.97,46.21,23.5,24.09,30.45,26.96,28.62,14.78,17.42,17.73,17.29,17.12,15.6,16.2,17.33,20.67,66.96428571428571%,21.34831460674157%
40,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,25.02,20.07,45.09,26.11,23.01,23.46,25.67,25.67,23.23,18.59,18.07,20.29,16.45,49.35,41.59,41.53,45.96,27.17,31.5,30.73,25.67,28.62,18.67,14.42,14.64,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
41,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,25.02,20.07,45.09,26.11,22.83,22.71,25.67,25.67,23.23,18.33,18.7,20.29,16.45,49.35,41.17,41.41,45.96,27.17,23.64,25.18,25.67,28.62,18.67,18.2,16.55,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
42,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,25.02,20.07,45.09,25.2,25.03,22.18,25.67,25.67,19.65,20.78,19.22,20.29,16.45,44.85,45.81,41.4,45.96,24.09,24.64,21.91,25.67,28.62,18.44,18.2,13.27,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
43,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,Apr,2015,2014-15,25.02,20.07,45.09,26.11,25.84,27.21,25.67,25.67,23.23,20.54,20.83,20.29,16.45,49.35,46.38,48.04,45.96,27.17,30.5,29.55,25.67,28.62,18.67,21.5,21.18,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
44,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,Feb,2016,2015-16,25.02,20.07,45.09,23.84,24.56,23.9,25.67,25.67,18.85,19.5,19.54,20.29,16.45,42.7,44.06,43.44,45.96,27.13,21.38,20.73,25.67,28.62,15.12,13.08,15.0,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
45,2016-09-24,15:00,Gloucester,13,Newcastle,18,Kingsholm,David Sainsbury,31,A,Sep,2016,2016-17,25.02,20.07,45.09,26.74,24.56,26.22,25.67,25.67,21.72,19.5,21.22,20.29,16.45,48.46,44.06,47.44,45.96,25.05,21.38,26.91,25.67,28.62,18.57,13.08,14.82,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
46,2018-03-03,15:00,Gloucester,20,Newcastle,21,Kingsholm,Craig Maxwell-Keys,41,A,Mar,2018,2017-18,25.02,20.07,45.09,25.2,26.3,26.46,25.67,25.67,19.65,22.3,22.11,20.29,16.45,44.85,48.6,48.57,45.96,24.09,27.27,26.27,25.67,28.62,18.44,17.42,18.25,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
47,2019-05-04,15:00,Gloucester,28,Newcastle,19,Kingsholm,Thomas Foley,47,H,May,2019,2018-19,25.02,20.07,45.09,29.93,25.38,26.84,25.67,25.67,22.46,20.14,21.13,20.29,16.45,52.39,45.52,47.97,45.96,34.83,26.12,28.18,25.67,28.62,21.12,16.2,17.73,21.88,21.88,27.6,16.2,20.33,19.33,65.13761467889908%,21.34831460674157%
48,2010-10-02,15:00,Harlequins,23,Newcastle,12,Twickenham Stoop,N/A,35,H,Oct,2010,2010-11,25.02,20.07,45.09,24.07,23.75,23.46,24.75,25.6,18.5,18.05,18.07,21.14,16.45,42.57,41.8,41.53,45.9,29.15,27.33,25.55,25.37,28.0,13.27,15.8,14.64,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
49,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,N/A,47,H,Nov,2011,2011-12,25.02,20.07,45.09,22.32,23.01,22.71,24.75,25.6,17.82,18.59,18.7,21.14,16.45,40.14,41.59,41.41,45.9,25.27,27.45,28.15,25.37,28.0,11.8,14.42,16.55,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
50,2014-02-15,15:00,Harlequins,18,Newcastle,14,Twickenham Stoop,JP Doyle,32,H,Feb,2014,2013-14,25.02,20.07,45.09,23.84,25.03,22.18,24.75,25.6,18.85,20.78,19.22,21.14,16.45,42.7,45.81,41.4,45.9,22.82,20.5,18.82,25.37,28.0,15.12,18.2,13.27,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
51,2014-12-20,15:00,Harlequins,15,Newcastle,7,Twickenham Stoop,Matthew Carley,22,H,Dec,2014,2014-15,25.02,20.07,45.09,23.49,25.03,27.21,24.75,25.6,19.0,20.78,20.83,21.14,16.45,42.49,45.81,48.04,45.9,26.79,20.5,24.0,25.37,28.0,14.78,18.2,21.18,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
52,2016-04-02,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,H,Apr,2016,2015-16,25.02,20.07,45.09,26.11,24.56,23.9,24.75,25.6,23.23,19.5,19.54,21.14,16.45,49.35,44.06,43.44,45.9,25.73,26.15,28.73,25.37,28.0,18.67,13.08,15.0,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
53,2017-03-25,15:00,Harlequins,53,Newcastle,17,Twickenham Stoop,Tom Foley,70,H,Mar,2017,2016-17,25.02,20.07,45.09,25.2,27.61,26.22,24.75,25.6,19.65,21.88,21.22,21.14,16.45,44.85,49.49,47.44,45.9,25.73,33.36,27.36,25.37,28.0,18.44,20.09,14.82,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
54,2018-02-24,14:30,Harlequins,10,Newcastle,28,Twickenham Stoop,Thomas Foley,38,A,Feb,2018,2017-18,25.02,20.07,45.09,23.84,26.3,26.46,24.75,25.6,18.85,22.3,22.11,21.14,16.45,42.7,48.6,48.57,45.9,22.82,22.27,25.73,25.37,28.0,15.12,17.42,18.25,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
55,2018-11-16,19:45,Harlequins,20,Newcastle,7,Twickenham Stoop,JP Doyle,27,H,Nov,2018,2018-19,25.02,20.07,45.09,22.32,26.3,26.84,24.75,25.6,17.82,22.3,21.13,21.14,16.45,40.14,48.6,47.97,45.9,25.27,22.27,27.55,25.37,28.0,11.8,17.42,17.73,14.75,14.75,26.0,16.2,27.67,17.33,67.85714285714286%,21.34831460674157%
56,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,25.02,20.07,45.09,22.32,23.75,23.46,26.36,26.38,17.82,18.05,18.07,19.24,16.45,40.14,41.8,41.53,45.6,23.13,37.0,29.69,26.36,34.62,11.8,15.8,14.64,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
57,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,25.02,20.07,45.09,23.84,22.83,22.71,26.36,26.38,18.85,18.33,18.7,19.24,16.45,42.7,41.17,41.41,45.6,26.71,26.38,28.75,26.36,34.62,15.12,18.2,16.55,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
58,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,25.02,20.07,45.09,26.74,23.78,22.18,26.36,26.38,21.72,18.95,19.22,19.24,16.45,48.46,42.72,41.4,45.6,29.33,29.85,26.27,26.36,34.62,18.57,7.17,13.27,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
59,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,Sep,2014,2014-15,25.02,20.07,45.09,26.74,25.03,27.21,26.36,26.38,21.72,20.78,20.83,19.24,16.45,48.46,45.81,48.04,45.6,29.33,25.7,24.0,26.36,34.62,18.57,18.2,21.18,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
60,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,Dec,2015,2015-16,25.02,20.07,45.09,23.49,25.84,23.9,26.36,26.38,19.0,20.54,19.54,19.24,16.45,42.49,46.38,43.44,45.6,26.3,23.7,26.09,26.36,34.62,14.78,21.5,15.0,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
61,2017-04-15,15:00,Leicester,30,Newcastle,3,Welford Road,Ian Tempest,33,H,Apr,2017,2016-17,25.02,20.07,45.09,26.11,27.61,26.22,26.36,26.38,23.23,21.88,21.22,19.24,16.45,49.35,49.49,47.44,45.6,30.17,27.33,28.73,26.36,34.62,18.67,20.09,14.82,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
62,2018-04-27,19:45,Leicester,23,Newcastle,25,Welford Road,Luke Pearce,48,A,Apr,2018,2017-18,25.02,20.07,45.09,26.11,26.3,26.46,26.36,26.38,23.23,22.3,22.11,19.24,16.45,49.35,48.6,48.57,45.6,30.17,27.4,23.45,26.36,34.62,18.67,17.42,18.25,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
63,2018-09-08,15:00,Leicester,49,Newcastle,33,Welford Road,Matthew Carley,82,H,Sep,2018,2018-19,25.02,20.07,45.09,26.74,26.3,26.84,26.36,26.38,21.72,22.3,21.13,19.24,16.45,48.46,48.6,47.97,45.6,29.33,27.4,27.36,26.36,34.62,18.57,17.42,17.73,16.0,16.0,22.8,16.2,34.0,20.33,70.43478260869566%,21.34831460674157%
